"","word","sentiment","lexicon","score"
"4084","dove","joy","nrc",NA
"4085","dove","positive","nrc",NA
"4086","dove","trust","nrc",NA
"4087","downfall","fear","nrc",NA
"4088","downfall","negative","nrc",NA
"4089","downfall","sadness","nrc",NA
"4090","downright","trust","nrc",NA
"4091","downy","positive","nrc",NA
"4092","drab","negative","nrc",NA
"4093","drab","sadness","nrc",NA
"4094","draft","anticipation","nrc",NA
"4095","dragon","fear","nrc",NA
"4096","drainage","negative","nrc",NA
"4097","drawback","negative","nrc",NA
"4098","dread","anticipation","nrc",NA
"4099","dread","fear","nrc",NA
"4100","dread","negative","nrc",NA
"4101","dreadful","anger","nrc",NA
"4102","dreadful","anticipation","nrc",NA
"4103","dreadful","disgust","nrc",NA
"4104","dreadful","fear","nrc",NA
"4105","dreadful","negative","nrc",NA
"4106","dreadful","sadness","nrc",NA
"4107","dreadfully","disgust","nrc",NA
"4108","dreadfully","fear","nrc",NA
"4109","dreadfully","negative","nrc",NA
"4110","dreadfully","sadness","nrc",NA
"4111","dreadfully","surprise","nrc",NA
"4112","dreary","negative","nrc",NA
"4113","dreary","sadness","nrc",NA
"4114","drinking","negative","nrc",NA
"4115","drivel","disgust","nrc",NA
"4116","drivel","negative","nrc",NA
"4117","drone","negative","nrc",NA
"4118","drool","disgust","nrc",NA
"4119","drooping","negative","nrc",NA
"4120","drought","negative","nrc",NA
"4121","drown","fear","nrc",NA
"4122","drown","negative","nrc",NA
"4123","drown","sadness","nrc",NA
"4124","drowsiness","negative","nrc",NA
"4125","drudgery","negative","nrc",NA
"4126","drugged","sadness","nrc",NA
"4127","drunken","disgust","nrc",NA
"4128","drunken","negative","nrc",NA
"4129","drunkenness","negative","nrc",NA
"4130","dubious","fear","nrc",NA
"4131","dubious","negative","nrc",NA
"4132","dubious","trust","nrc",NA
"4133","duel","anger","nrc",NA
"4134","duel","anticipation","nrc",NA
"4135","duel","fear","nrc",NA
"4136","duet","positive","nrc",NA
"4137","duke","positive","nrc",NA
"4138","dull","negative","nrc",NA
"4139","dull","sadness","nrc",NA
"4140","dumb","negative","nrc",NA
"4141","dummy","negative","nrc",NA
"4142","dumps","anger","nrc",NA
"4143","dumps","negative","nrc",NA
"4144","dumps","sadness","nrc",NA
"4145","dun","negative","nrc",NA
"4146","dung","disgust","nrc",NA
"4147","dungeon","fear","nrc",NA
"4148","dungeon","negative","nrc",NA
"4149","dupe","anger","nrc",NA
"4150","dupe","negative","nrc",NA
"4151","duplicity","anger","nrc",NA
"4152","duplicity","negative","nrc",NA
"4153","durability","positive","nrc",NA
"4154","durability","trust","nrc",NA
"4155","durable","positive","nrc",NA
"4156","durable","trust","nrc",NA
"4157","duress","anger","nrc",NA
"4158","duress","disgust","nrc",NA
"4159","duress","fear","nrc",NA
"4160","duress","negative","nrc",NA
"4161","duress","sadness","nrc",NA
"4162","dust","negative","nrc",NA
"4163","dutiful","anticipation","nrc",NA
"4164","dutiful","positive","nrc",NA
"4165","dutiful","trust","nrc",NA
"4166","dwarfed","fear","nrc",NA
"4167","dwarfed","negative","nrc",NA
"4168","dwarfed","sadness","nrc",NA
"4169","dying","anger","nrc",NA
"4170","dying","disgust","nrc",NA
"4171","dying","fear","nrc",NA
"4172","dying","negative","nrc",NA
"4173","dying","sadness","nrc",NA
"4174","dynamic","surprise","nrc",NA
"4175","dysentery","disgust","nrc",NA
"4176","dysentery","negative","nrc",NA
"4177","dysentery","sadness","nrc",NA
"4178","eager","anticipation","nrc",NA
"4179","eager","joy","nrc",NA
"4180","eager","positive","nrc",NA
"4181","eager","surprise","nrc",NA
"4182","eager","trust","nrc",NA
"4183","eagerness","anticipation","nrc",NA
"4184","eagerness","joy","nrc",NA
"4185","eagerness","positive","nrc",NA
"4186","eagerness","trust","nrc",NA
"4187","eagle","trust","nrc",NA
"4188","earl","positive","nrc",NA
"4189","earn","positive","nrc",NA
"4190","earnest","positive","nrc",NA
"4191","earnestly","positive","nrc",NA
"4192","earnestness","positive","nrc",NA
"4193","earthquake","anger","nrc",NA
"4194","earthquake","fear","nrc",NA
"4195","earthquake","negative","nrc",NA
"4196","earthquake","sadness","nrc",NA
"4197","earthquake","surprise","nrc",NA
"4198","ease","positive","nrc",NA
"4199","easement","positive","nrc",NA
"4200","easygoing","positive","nrc",NA
"4201","eat","positive","nrc",NA
"4202","eavesdropping","negative","nrc",NA
"4203","economy","trust","nrc",NA
"4204","ecstasy","anticipation","nrc",NA
"4205","ecstasy","joy","nrc",NA
"4206","ecstasy","positive","nrc",NA
"4207","ecstatic","anticipation","nrc",NA
"4208","ecstatic","joy","nrc",NA
"4209","ecstatic","positive","nrc",NA
"4210","ecstatic","surprise","nrc",NA
"4211","edict","fear","nrc",NA
"4212","edict","negative","nrc",NA
"4213","edification","anticipation","nrc",NA
"4214","edification","joy","nrc",NA
"4215","edification","positive","nrc",NA
"4216","edification","trust","nrc",NA
"4217","edition","anticipation","nrc",NA
"4218","educate","positive","nrc",NA
"4219","educated","positive","nrc",NA
"4220","educational","positive","nrc",NA
"4221","educational","trust","nrc",NA
"4222","eel","fear","nrc",NA
"4223","effective","positive","nrc",NA
"4224","effective","trust","nrc",NA
"4225","effeminate","negative","nrc",NA
"4226","efficacy","positive","nrc",NA
"4227","efficiency","positive","nrc",NA
"4228","efficient","anticipation","nrc",NA
"4229","efficient","positive","nrc",NA
"4230","efficient","trust","nrc",NA
"4231","effigy","anger","nrc",NA
"4232","effort","positive","nrc",NA
"4233","egotistical","disgust","nrc",NA
"4234","egotistical","negative","nrc",NA
"4235","egregious","anger","nrc",NA
"4236","egregious","disgust","nrc",NA
"4237","egregious","negative","nrc",NA
"4238","ejaculation","anticipation","nrc",NA
"4239","ejaculation","joy","nrc",NA
"4240","ejaculation","positive","nrc",NA
"4241","ejaculation","surprise","nrc",NA
"4242","ejaculation","trust","nrc",NA
"4243","eject","negative","nrc",NA
"4244","ejection","negative","nrc",NA
"4245","elaboration","positive","nrc",NA
"4246","elated","joy","nrc",NA
"4247","elated","positive","nrc",NA
"4248","elbow","anger","nrc",NA
"4249","elder","positive","nrc",NA
"4250","elder","trust","nrc",NA
"4251","elders","positive","nrc",NA
"4252","elders","trust","nrc",NA
"4253","elect","positive","nrc",NA
"4254","elect","trust","nrc",NA
"4255","electorate","trust","nrc",NA
"4256","electric","joy","nrc",NA
"4257","electric","positive","nrc",NA
"4258","electric","surprise","nrc",NA
"4259","electricity","positive","nrc",NA
"4260","elegance","anticipation","nrc",NA
"4261","elegance","joy","nrc",NA
"4262","elegance","positive","nrc",NA
"4263","elegance","trust","nrc",NA
"4264","elegant","joy","nrc",NA
"4265","elegant","positive","nrc",NA
"4266","elevation","anticipation","nrc",NA
"4267","elevation","fear","nrc",NA
"4268","elevation","joy","nrc",NA
"4269","elevation","positive","nrc",NA
"4270","elevation","trust","nrc",NA
"4271","elf","anger","nrc",NA
"4272","elf","disgust","nrc",NA
"4273","elf","fear","nrc",NA
"4274","eligible","positive","nrc",NA
"4275","elimination","anger","nrc",NA
"4276","elimination","disgust","nrc",NA
"4277","elimination","fear","nrc",NA
"4278","elimination","negative","nrc",NA
"4279","elimination","sadness","nrc",NA
"4280","elite","anticipation","nrc",NA
"4281","elite","joy","nrc",NA
"4282","elite","positive","nrc",NA
"4283","elite","trust","nrc",NA
"4284","eloquence","positive","nrc",NA
"4285","eloquent","positive","nrc",NA
"4286","elucidate","positive","nrc",NA
"4287","elucidate","trust","nrc",NA
"4288","elusive","negative","nrc",NA
"4289","elusive","surprise","nrc",NA
"4290","emaciated","fear","nrc",NA
"4291","emaciated","negative","nrc",NA
"4292","emaciated","sadness","nrc",NA
"4293","emancipation","anticipation","nrc",NA
"4294","emancipation","joy","nrc",NA
"4295","emancipation","positive","nrc",NA
"4296","embargo","negative","nrc",NA
"4297","embarrass","negative","nrc",NA
"4298","embarrass","sadness","nrc",NA
"4299","embarrassing","negative","nrc",NA
"4300","embarrassment","fear","nrc",NA
"4301","embarrassment","negative","nrc",NA
"4302","embarrassment","sadness","nrc",NA
"4303","embarrassment","surprise","nrc",NA
"4304","embezzlement","negative","nrc",NA
"4305","embolism","fear","nrc",NA
"4306","embolism","negative","nrc",NA
"4307","embolism","sadness","nrc",NA
"4308","embrace","anticipation","nrc",NA
"4309","embrace","joy","nrc",NA
"4310","embrace","positive","nrc",NA
"4311","embrace","surprise","nrc",NA
"4312","embrace","trust","nrc",NA
"4313","embroiled","negative","nrc",NA
"4314","emergency","fear","nrc",NA
"4315","emergency","negative","nrc",NA
"4316","emergency","sadness","nrc",NA
"4317","emergency","surprise","nrc",NA
"4318","emeritus","positive","nrc",NA
"4319","eminence","positive","nrc",NA
"4320","eminence","trust","nrc",NA
"4321","eminent","positive","nrc",NA
"4322","eminently","positive","nrc",NA
"4323","emir","positive","nrc",NA
"4324","empathy","positive","nrc",NA
"4325","emphasize","trust","nrc",NA
"4326","employ","trust","nrc",NA
"4327","empower","positive","nrc",NA
"4328","emptiness","sadness","nrc",NA
"4329","emulate","positive","nrc",NA
"4330","enable","positive","nrc",NA
"4331","enable","trust","nrc",NA
"4332","enablement","positive","nrc",NA
"4333","enablement","trust","nrc",NA
"4334","enchant","anticipation","nrc",NA
"4335","enchant","joy","nrc",NA
"4336","enchant","positive","nrc",NA
"4337","enchant","surprise","nrc",NA
"4338","enchanted","joy","nrc",NA
"4339","enchanted","positive","nrc",NA
"4340","enchanted","trust","nrc",NA
"4341","enchanting","anticipation","nrc",NA
"4342","enchanting","joy","nrc",NA
"4343","enchanting","positive","nrc",NA
"4344","enclave","negative","nrc",NA
"4345","encore","positive","nrc",NA
"4346","encourage","joy","nrc",NA
"4347","encourage","positive","nrc",NA
"4348","encourage","trust","nrc",NA
"4349","encouragement","positive","nrc",NA
"4350","encroachment","fear","nrc",NA
"4351","encroachment","negative","nrc",NA
"4352","encumbrance","anger","nrc",NA
"4353","encumbrance","fear","nrc",NA
"4354","encumbrance","negative","nrc",NA
"4355","encumbrance","sadness","nrc",NA
"4356","encyclopedia","positive","nrc",NA
"4357","encyclopedia","trust","nrc",NA
"4358","endanger","anticipation","nrc",NA
"4359","endanger","fear","nrc",NA
"4360","endanger","negative","nrc",NA
"4361","endangered","fear","nrc",NA
"4362","endangered","negative","nrc",NA
"4363","endeavor","anticipation","nrc",NA
"4364","endeavor","positive","nrc",NA
"4365","endemic","disgust","nrc",NA
"4366","endemic","fear","nrc",NA
"4367","endemic","negative","nrc",NA
"4368","endemic","sadness","nrc",NA
"4369","endless","anger","nrc",NA
"4370","endless","fear","nrc",NA
"4371","endless","joy","nrc",NA
"4372","endless","negative","nrc",NA
"4373","endless","positive","nrc",NA
"4374","endless","sadness","nrc",NA
"4375","endless","trust","nrc",NA
"4376","endocarditis","fear","nrc",NA
"4377","endocarditis","sadness","nrc",NA
"4378","endow","positive","nrc",NA
"4379","endow","trust","nrc",NA
"4380","endowed","positive","nrc",NA
"4381","endowment","positive","nrc",NA
"4382","endowment","trust","nrc",NA
"4383","endurance","positive","nrc",NA
"4384","endure","positive","nrc",NA
"4385","enema","disgust","nrc",NA
"4386","enemy","anger","nrc",NA
"4387","enemy","disgust","nrc",NA
"4388","enemy","fear","nrc",NA
"4389","enemy","negative","nrc",NA
"4390","energetic","positive","nrc",NA
"4391","enforce","anger","nrc",NA
"4392","enforce","fear","nrc",NA
"4393","enforce","negative","nrc",NA
"4394","enforce","positive","nrc",NA
"4395","enforcement","negative","nrc",NA
"4396","engaged","anticipation","nrc",NA
"4397","engaged","joy","nrc",NA
"4398","engaged","positive","nrc",NA
"4399","engaged","trust","nrc",NA
"4400","engaging","joy","nrc",NA
"4401","engaging","positive","nrc",NA
"4402","engaging","trust","nrc",NA
"4403","engulf","anticipation","nrc",NA
"4404","enhance","positive","nrc",NA
"4405","enigmatic","fear","nrc",NA
"4406","enigmatic","negative","nrc",NA
"4407","enjoy","anticipation","nrc",NA
"4408","enjoy","joy","nrc",NA
"4409","enjoy","positive","nrc",NA
"4410","enjoy","trust","nrc",NA
"4411","enjoying","anticipation","nrc",NA
"4412","enjoying","joy","nrc",NA
"4413","enjoying","positive","nrc",NA
"4414","enjoying","trust","nrc",NA
"4415","enlighten","joy","nrc",NA
"4416","enlighten","positive","nrc",NA
"4417","enlighten","trust","nrc",NA
"4418","enlightenment","joy","nrc",NA
"4419","enlightenment","positive","nrc",NA
"4420","enlightenment","trust","nrc",NA
"4421","enliven","joy","nrc",NA
"4422","enliven","positive","nrc",NA
"4423","enliven","surprise","nrc",NA
"4424","enliven","trust","nrc",NA
"4425","enmity","anger","nrc",NA
"4426","enmity","fear","nrc",NA
"4427","enmity","negative","nrc",NA
"4428","enmity","sadness","nrc",NA
"4429","enrich","positive","nrc",NA
"4430","enroll","anticipation","nrc",NA
"4431","enroll","trust","nrc",NA
"4432","ensemble","positive","nrc",NA
"4433","ensemble","trust","nrc",NA
"4434","ensign","positive","nrc",NA
"4435","enslave","negative","nrc",NA
"4436","enslaved","anger","nrc",NA
"4437","enslaved","disgust","nrc",NA
"4438","enslaved","fear","nrc",NA
"4439","enslaved","negative","nrc",NA
"4440","enslaved","sadness","nrc",NA
"4441","enslavement","negative","nrc",NA
"4442","entangled","anger","nrc",NA
"4443","entangled","disgust","nrc",NA
"4444","entangled","fear","nrc",NA
"4445","entangled","negative","nrc",NA
"4446","entangled","sadness","nrc",NA
"4447","entanglement","negative","nrc",NA
"4448","enterprising","positive","nrc",NA
"4449","entertain","joy","nrc",NA
"4450","entertain","positive","nrc",NA
"4451","entertained","joy","nrc",NA
"4452","entertained","positive","nrc",NA
"4453","entertaining","anticipation","nrc",NA
"4454","entertaining","joy","nrc",NA
"4455","entertaining","positive","nrc",NA
"4456","entertainment","anticipation","nrc",NA
"4457","entertainment","joy","nrc",NA
"4458","entertainment","positive","nrc",NA
"4459","entertainment","surprise","nrc",NA
"4460","entertainment","trust","nrc",NA
"4461","enthusiasm","anticipation","nrc",NA
"4462","enthusiasm","joy","nrc",NA
"4463","enthusiasm","positive","nrc",NA
"4464","enthusiasm","surprise","nrc",NA
"4465","enthusiast","anticipation","nrc",NA
"4466","enthusiast","joy","nrc",NA
"4467","enthusiast","positive","nrc",NA
"4468","enthusiast","surprise","nrc",NA
"4469","entrails","disgust","nrc",NA
"4470","entrails","negative","nrc",NA
"4471","entrust","trust","nrc",NA
"4472","envious","negative","nrc",NA
"4473","environ","positive","nrc",NA
"4474","ephemeris","positive","nrc",NA
"4475","epic","positive","nrc",NA
"4476","epidemic","anger","nrc",NA
"4477","epidemic","anticipation","nrc",NA
"4478","epidemic","disgust","nrc",NA
"4479","epidemic","fear","nrc",NA
"4480","epidemic","negative","nrc",NA
"4481","epidemic","sadness","nrc",NA
"4482","epidemic","surprise","nrc",NA
"4483","epilepsy","negative","nrc",NA
"4484","episcopal","trust","nrc",NA
"4485","epitaph","sadness","nrc",NA
"4486","epitome","positive","nrc",NA
"4487","equality","joy","nrc",NA
"4488","equality","positive","nrc",NA
"4489","equality","trust","nrc",NA
"4490","equally","positive","nrc",NA
"4491","equilibrium","positive","nrc",NA
"4492","equity","positive","nrc",NA
"4493","eradicate","anger","nrc",NA
"4494","eradicate","negative","nrc",NA
"4495","eradication","anger","nrc",NA
"4496","eradication","disgust","nrc",NA
"4497","eradication","fear","nrc",NA
"4498","eradication","negative","nrc",NA
"4499","erase","fear","nrc",NA
"4500","erase","negative","nrc",NA
"4501","erosion","negative","nrc",NA
"4502","erotic","anticipation","nrc",NA
